COUNTRY	Country	SEX	Sex	AGE	Age	EMPSTAT	Employment status	JOBTYPE	Job type	TIME	Time	Value
CRI	Costa Rica	MW	All persons	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2010	2010	15.3345932
CRI	Costa Rica	MW	All persons	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2011	2011	15.77228476
CRI	Costa Rica	MW	All persons	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2012	2012	15.64330885
CRI	Costa Rica	MW	All persons	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2013	2013	13.84783652
CRI	Costa Rica	MW	All persons	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2014	2014	13.58470769
CRI	Costa Rica	MEN	Men	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2010	2010	14.44039666
CRI	Costa Rica	MEN	Men	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2011	2011	16.33837824
CRI	Costa Rica	MEN	Men	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2012	2012	16.50961884
CRI	Costa Rica	MEN	Men	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2013	2013	16.39693389
CRI	Costa Rica	MEN	Men	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2014	2014	15.13962908
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2010	2010	15.91543277
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2011	2011	15.35680764
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2012	2012	15.16214966
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2013	2013	12.85873293
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	DE	Dependent employment	PT	Part-time employment	2014	2014	12.87138038
CRI	Costa Rica	MW	All persons	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2010	2010	46.49102874
CRI	Costa Rica	MW	All persons	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2011	2011	44.75633625
CRI	Costa Rica	MW	All persons	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2012	2012	43.04600564
CRI	Costa Rica	MW	All persons	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2013	2013	43.57910389
CRI	Costa Rica	MW	All persons	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2014	2014	41.2536985
CRI	Costa Rica	MEN	Men	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2010	2010	50.69085745
CRI	Costa Rica	MEN	Men	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2011	2011	49.80850191
CRI	Costa Rica	MEN	Men	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2012	2012	48.65783129
CRI	Costa Rica	MEN	Men	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2013	2013	48.13507336
CRI	Costa Rica	MEN	Men	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2014	2014	45.73810144
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2010	2010	36.92808211
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2011	2011	34.39701446
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2012	2012	34.77397178
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2013	2013	36.17686258
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	DE	Dependent employment	TED	Total declared employment	2014	2014	35.14029726
CRI	Costa Rica	MW	All persons	5564	55 to 64	TE	Total employment	FT	Full-time employment	2010	2010	52.27332002
CRI	Costa Rica	MW	All persons	5564	55 to 64	TE	Total employment	FT	Full-time employment	2011	2011	49.12107891
CRI	Costa Rica	MW	All persons	5564	55 to 64	TE	Total employment	FT	Full-time employment	2012	2012	50.46805948
CRI	Costa Rica	MW	All persons	5564	55 to 64	TE	Total employment	FT	Full-time employment	2013	2013	50.8053337
CRI	Costa Rica	MW	All persons	5564	55 to 64	TE	Total employment	FT	Full-time employment	2014	2014	48.67026499
CRI	Costa Rica	MEN	Men	5564	55 to 64	TE	Total employment	FT	Full-time employment	2010	2010	53.88125928
CRI	Costa Rica	MEN	Men	5564	55 to 64	TE	Total employment	FT	Full-time employment	2011	2011	51.90750622
CRI	Costa Rica	MEN	Men	5564	55 to 64	TE	Total employment	FT	Full-time employment	2012	2012	52.64919256
CRI	Costa Rica	MEN	Men	5564	55 to 64	TE	Total employment	FT	Full-time employment	2013	2013	52.39602545
CRI	Costa Rica	MEN	Men	5564	55 to 64	TE	Total employment	FT	Full-time employment	2014	2014	49.51355442
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2010	2010	47.07229923
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2011	2011	41.05127437
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2012	2012	45.12156208
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2013	2013	46.19552775
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	TE	Total employment	FT	Full-time employment	2014	2014	46.60432817
CRI	Costa Rica	MW	All persons	5564	55 to 64	TE	Total employment	PT	Part-time employment	2010	2010	15.3996752
CRI	Costa Rica	MW	All persons	5564	55 to 64	TE	Total employment	PT	Part-time employment	2011	2011	15.86668459
CRI	Costa Rica	MW	All persons	5564	55 to 64	TE	Total employment	PT	Part-time employment	2012	2012	15.57090257
CRI	Costa Rica	MW	All persons	5564	55 to 64	TE	Total employment	PT	Part-time employment	2013	2013	14.0055929
CRI	Costa Rica	MW	All persons	5564	55 to 64	TE	Total employment	PT	Part-time employment	2014	2014	14.29115436
CRI	Costa Rica	MEN	Men	5564	55 to 64	TE	Total employment	PT	Part-time employment	2010	2010	16.52106056
CRI	Costa Rica	MEN	Men	5564	55 to 64	TE	Total employment	PT	Part-time employment	2011	2011	17.06282955
CRI	Costa Rica	MEN	Men	5564	55 to 64	TE	Total employment	PT	Part-time employment	2012	2012	16.63007703
CRI	Costa Rica	MEN	Men	5564	55 to 64	TE	Total employment	PT	Part-time employment	2013	2013	15.44836443
CRI	Costa Rica	MEN	Men	5564	55 to 64	TE	Total employment	PT	Part-time employment	2014	2014	15.82323702
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2010	2010	14.38957345
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2011	2011	14.80456162
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2012	2012	14.8088312
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2013	2013	12.87829113
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	TE	Total employment	PT	Part-time employment	2014	2014	12.97611565
CRI	Costa Rica	MW	All persons	5564	55 to 64	TE	Total employment	TED	Total declared employment	2010	2010	45.35551836
CRI	Costa Rica	MW	All persons	5564	55 to 64	TE	Total employment	TED	Total declared employment	2011	2011	43.66025449
CRI	Costa Rica	MW	All persons	5564	55 to 64	TE	Total employment	TED	Total declared employment	2012	2012	42.76005672
CRI	Costa Rica	MW	All persons	5564	55 to 64	TE	Total employment	TED	Total declared employment	2013	2013	43.28371158
CRI	Costa Rica	MW	All persons	5564	55 to 64	TE	Total employment	TED	Total declared employment	2014	2014	40.09202137
CRI	Costa Rica	MEN	Men	5564	55 to 64	TE	Total employment	TED	Total declared employment	2010	2010	49.19937367
CRI	Costa Rica	MEN	Men	5564	55 to 64	TE	Total employment	TED	Total declared employment	2011	2011	48.05470054
CRI	Costa Rica	MEN	Men	5564	55 to 64	TE	Total employment	TED	Total declared employment	2012	2012	47.49432132
CRI	Costa Rica	MEN	Men	5564	55 to 64	TE	Total employment	TED	Total declared employment	2013	2013	47.53302434
CRI	Costa Rica	MEN	Men	5564	55 to 64	TE	Total employment	TED	Total declared employment	2014	2014	43.52338412
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2010	2010	35.96971353
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2011	2011	33.47931226
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2012	2012	34.12846423
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2013	2013	34.20594614
CRI	Costa Rica	WOMEN	Women	5564	55 to 64	TE	Total employment	TED	Total declared employment	2014	2014	33.76993391
CRI	Costa Rica	MW	All persons	6599	65+	DE	Dependent employment	FT	Full-time employment	2010	2010	49.19657841
CRI	Costa Rica	MW	All persons	6599	65+	DE	Dependent employment	FT	Full-time employment	2011	2011	49.59203816
CRI	Costa Rica	MW	All persons	6599	65+	DE	Dependent employment	FT	Full-time employment	2012	2012	45.47812517
CRI	Costa Rica	MW	All persons	6599	65+	DE	Dependent employment	FT	Full-time employment	2013	2013	48.27965125
CRI	Costa Rica	MW	All persons	6599	65+	DE	Dependent employment	FT	Full-time employment	2014	2014	45.28128926
CRI	Costa Rica	MEN	Men	6599	65+	DE	Dependent employment	FT	Full-time employment	2010	2010	51.90419577
CRI	Costa Rica	MEN	Men	6599	65+	DE	Dependent employment	FT	Full-time employment	2011	2011	50.75829032
CRI	Costa Rica	MEN	Men	6599	65+	DE	Dependent employment	FT	Full-time employment	2012	2012	48.07318942
CRI	Costa Rica	MEN	Men	6599	65+	DE	Dependent employment	FT	Full-time employment	2013	2013	49.16759549
CRI	Costa Rica	MEN	Men	6599	65+	DE	Dependent employment	FT	Full-time employment	2014	2014	44.5667453
CRI	Costa Rica	WOMEN	Women	6599	65+	DE	Dependent employment	FT	Full-time employment	2010	2010	44.00893605
CRI	Costa Rica	WOMEN	Women	6599	65+	DE	Dependent employment	FT	Full-time employment	2011	2011	46.14226712
CRI	Costa Rica	WOMEN	Women	6599	65+	DE	Dependent employment	FT	Full-time employment	2012	2012	40.93934944
CRI	Costa Rica	WOMEN	Women	6599	65+	DE	Dependent employment	FT	Full-time employment	2013	2013	45.02572261
CRI	Costa Rica	WOMEN	Women	6599	65+	DE	Dependent employment	FT	Full-time employment	2014	2014	47.30451235
CRI	Costa Rica	MW	All persons	6599	65+	DE	Dependent employment	PT	Part-time employment	2010	2010	11.62708228
CRI	Costa Rica	MW	All persons	6599	65+	DE	Dependent employment	PT	Part-time employment	2011	2011	13.36886816
CRI	Costa Rica	MW	All persons	6599	65+	DE	Dependent employment	PT	Part-time employment	2012	2012	14.1880555
CRI	Costa Rica	MW	All persons	6599	65+	DE	Dependent employment	PT	Part-time employment	2013	2013	11.33345925
CRI	Costa Rica	MW	All persons	6599	65+	DE	Dependent employment	PT	Part-time employment	2014	2014	13.77136823
CRI	Costa Rica	MEN	Men	6599	65+	DE	Dependent employment	PT	Part-time employment	2010	2010	12.07320567
CRI	Costa Rica	MEN	Men	6599	65+	DE	Dependent employment	PT	Part-time employment	2011	2011	13.20314904
CRI	Costa Rica	MEN	Men	6599	65+	DE	Dependent employment	PT	Part-time employment	2012	2012	14.89104202
CRI	Costa Rica	MEN	Men	6599	65+	DE	Dependent employment	PT	Part-time employment	2013	2013	11.71190651
CRI	Costa Rica	MEN	Men	6599	65+	DE	Dependent employment	PT	Part-time employment	2014	2014	14.40616579
CRI	Costa Rica	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2010	2010	11.37986071
CRI	Costa Rica	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2011	2011	13.50372444
CRI	Costa Rica	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2012	2012	13.09173024
CRI	Costa Rica	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2013	2013	10.94903448
CRI	Costa Rica	WOMEN	Women	6599	65+	DE	Dependent employment	PT	Part-time employment	2014	2014	12.81097088
CRI	Costa Rica	MW	All persons	6599	65+	DE	Dependent employment	TED	Total declared employment	2010	2010	38.62948805
CRI	Costa Rica	MW	All persons	6599	65+	DE	Dependent employment	TED	Total declared employment	2011	2011	41.34980204
CRI	Costa Rica	MW	All persons	6599	65+	DE	Dependent employment	TED	Total declared employment	2012	2012	33.77843244
CRI	Costa Rica	MW	All persons	6599	65+	DE	Dependent employment	TED	Total declared employment	2013	2013	32.48865066
CRI	Costa Rica	MW	All persons	6599	65+	DE	Dependent employment	TED	Total declared employment	2014	2014	32.83422911
CRI	Costa Rica	MEN	Men	6599	65+	DE	Dependent employment	TED	Total declared employment	2010	2010	44.92711945
CRI	Costa Rica	MEN	Men	6599	65+	DE	Dependent employment	TED	Total declared employment	2011	2011	45.11502341
CRI	Costa Rica	MEN	Men	6599	65+	DE	Dependent employment	TED	Total declared employment	2012	2012	36.00010469
CRI	Costa Rica	MEN	Men	6599	65+	DE	Dependent employment	TED	Total declared employment	2013	2013	37.04058734
CRI	Costa Rica	MEN	Men	6599	65+	DE	Dependent employment	TED	Total declared employment	2014	2014	34.09390508
CRI	Costa Rica	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2010	2010	30.19449164
CRI	Costa Rica	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2011	2011	33.37132404
CRI	Costa Rica	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2012	2012	30.05721997
CRI	Costa Rica	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2013	2013	23.44388345
CRI	Costa Rica	WOMEN	Women	6599	65+	DE	Dependent employment	TED	Total declared employment	2014	2014	30.09610861
CRI	Costa Rica	MW	All persons	6599	65+	TE	Total employment	FT	Full-time employment	2010	2010	52.3165362
CRI	Costa Rica	MW	All persons	6599	65+	TE	Total employment	FT	Full-time employment	2011	2011	50.23522362
CRI	Costa Rica	MW	All persons	6599	65+	TE	Total employment	FT	Full-time employment	2012	2012	45.67900115
CRI	Costa Rica	MW	All persons	6599	65+	TE	Total employment	FT	Full-time employment	2013	2013	47.51478548
CRI	Costa Rica	MW	All persons	6599	65+	TE	Total employment	FT	Full-time employment	2014	2014	46.15304937
CRI	Costa Rica	MEN	Men	6599	65+	TE	Total employment	FT	Full-time employment	2010	2010	52.79254912
CRI	Costa Rica	MEN	Men	6599	65+	TE	Total employment	FT	Full-time employment	2011	2011	50.20457086
CRI	Costa Rica	MEN	Men	6599	65+	TE	Total employment	FT	Full-time employment	2012	2012	46.39722623
CRI	Costa Rica	MEN	Men	6599	65+	TE	Total employment	FT	Full-time employment	2013	2013	47.76095411
CRI	Costa Rica	MEN	Men	6599	65+	TE	Total employment	FT	Full-time employment	2014	2014	44.14065543
CRI	Costa Rica	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2010	2010	51.08603833
CRI	Costa Rica	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2011	2011	50.36882862
CRI	Costa Rica	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2012	2012	42.62910622
CRI	Costa Rica	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2013	2013	46.55796412
CRI	Costa Rica	WOMEN	Women	6599	65+	TE	Total employment	FT	Full-time employment	2014	2014	52.81631181
CRI	Costa Rica	MW	All persons	6599	65+	TE	Total employment	PT	Part-time employment	2010	2010	11.9674895
CRI	Costa Rica	MW	All persons	6599	65+	TE	Total employment	PT	Part-time employment	2011	2011	15.10003717
CRI	Costa Rica	MW	All persons	6599	65+	TE	Total employment	PT	Part-time employment	2012	2012	14.61591875
CRI	Costa Rica	MW	All persons	6599	65+	TE	Total employment	PT	Part-time employment	2013	2013	12.67851537
CRI	Costa Rica	MW	All persons	6599	65+	TE	Total employment	PT	Part-time employment	2014	2014	13.88549342
CRI	Costa Rica	MEN	Men	6599	65+	TE	Total employment	PT	Part-time employment	2010	2010	12.87973853
CRI	Costa Rica	MEN	Men	6599	65+	TE	Total employment	PT	Part-time employment	2011	2011	15.47792794
CRI	Costa Rica	MEN	Men	6599	65+	TE	Total employment	PT	Part-time employment	2012	2012	15.18240609
CRI	Costa Rica	MEN	Men	6599	65+	TE	Total employment	PT	Part-time employment	2013	2013	13.69522189
CRI	Costa Rica	MEN	Men	6599	65+	TE	Total employment	PT	Part-time employment	2014	2014	14.54793213
CRI	Costa Rica	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2010	2010	10.41501546
CRI	Costa Rica	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2011	2011	14.39178682
CRI	Costa Rica	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2012	2012	13.46109252
CRI	Costa Rica	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2013	2013	10.83276416
CRI	Costa Rica	WOMEN	Women	6599	65+	TE	Total employment	PT	Part-time employment	2014	2014	12.39065344
CRI	Costa Rica	MW	All persons	6599	65+	TE	Total employment	TED	Total declared employment	2010	2010	39.13117097
CRI	Costa Rica	MW	All persons	6599	65+	TE	Total employment	TED	Total declared employment	2011	2011	38.44426279
CRI	Costa Rica	MW	All persons	6599	65+	TE	Total employment	TED	Total declared employment	2012	2012	34.43187118
CRI	Costa Rica	MW	All persons	6599	65+	TE	Total employment	TED	Total declared employment	2013	2013	31.09985111
CRI	Costa Rica	MW	All persons	6599	65+	TE	Total employment	TED	Total declared employment	2014	2014	31.67668892
CRI	Costa Rica	MEN	Men	6599	65+	TE	Total employment	TED	Total declared employment	2010	2010	40.90797362
CRI	Costa Rica	MEN	Men	6599	65+	TE	Total employment	TED	Total declared employment	2011	2011	40.19573806
CRI	Costa Rica	MEN	Men	6599	65+	TE	Total employment	TED	Total declared employment	2012	2012	36.41032619
CRI	Costa Rica	MEN	Men	6599	65+	TE	Total employment	TED	Total declared employment	2013	2013	33.47317731
CRI	Costa Rica	MEN	Men	6599	65+	TE	Total employment	TED	Total declared employment	2014	2014	31.6130607
CRI	Costa Rica	WOMEN	Women	6599	65+	TE	Total employment	TED	Total declared employment	2010	2010	35.15289224
CRI	Costa Rica	WOMEN	Women	6599	65+	TE	Total employment	TED	Total declared employment	2011	2011	32.92055103
CRI	Costa Rica	WOMEN	Women	6599	65+	TE	Total employment	TED	Total declared employment	2012	2012	28.19249546
CRI	Costa Rica	WOMEN	Women	6599	65+	TE	Total employment	TED	Total declared employment	2013	2013	24.86084396
CRI	Costa Rica	WOMEN	Women	6599	65+	TE	Total employment	TED	Total declared employment	2014	2014	31.85257344
COL	Colombia	MW	All persons	900000	Total	DE	Dependent employment	FT	Full-time employment	2010	2010	52.05751486
COL	Colombia	MW	All persons	900000	Total	DE	Dependent employment	FT	Full-time employment	2011	2011	51.79019139
COL	Colombia	MW	All persons	900000	Total	DE	Dependent employment	FT	Full-time employment	2012	2012	51.65774368
COL	Colombia	MW	All persons	900000	Total	DE	Dependent employment	FT	Full-time employment	2013	2013	51.37009154
COL	Colombia	MW	All persons	900000	Total	DE	Dependent employment	FT	Full-time employment	2014	2014	50.80449889
